4.900000000000000000e+01 1.458875417709350586e+00 1.415422558784484863e+00 9.702148437500000000e-01 1.415500044822692871e+00 9.702679514884948730e-01 1.000000000000000000e+00 2.505258023738861084e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
5.000000000000000000e+01 2.041535615921020508e+00 2.041535377502441406e+00 9.999998807907104492e-01 2.041535615921020508e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01
5.100000000000000000e+01 1.017937302589416504e+00 9.484988451004028320e-01 9.317851066589355469e-01 9.478011727333068848e-01 9.310997724533081055e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.664614319801330566e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
5.200000000000000000e+01 2.095273494720458984e+00 2.095273494720458984e+00 1.000000000000000000e+00 2.095273494720458984e+00 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
5.300000000000000000e+01 1.861278533935546875e+00 1.697841286659240723e+00 9.121908545494079590e-01 1.679823279380798340e+00 9.025104045867919922e-01 2.500000000000000000e-01 2.500000000000000000e-01 9.974761605262756348e-01 2.500000000000000000e-01 3.228353857994079590e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
5.400000000000000000e+01 9.255860447883605957e-01 7.473208904266357422e-01 8.074029088020324707e-01 7.473184466361999512e-01 8.074002861976623535e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500134706497192383e-01 2.500002086162567139e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
5.500000000000000000e+01 2.780427455902099609e+00 2.672590970993041992e+00 9.612158536911010742e-01 2.672830820083618164e+00 9.613021016120910645e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500001788139343262e-01 2.541815936565399170e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
5.600000000000000000e+01 4.230774879455566406e+00 4.230774402618408203e+00 9.999998807907104492e-01 4.230774402618408203e+00 9.999998807907104492e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01
5.700000000000000000e+01 3.837939500808715820e+00 3.837939262390136719e+00 9.999999403953552246e-01 3.837939500808715820e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
5.800000000000000000e+01 3.315494060516357422e+00 3.315493822097778320e+00 9.999999403953552246e-01 3.315494060516357422e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
5.900000000000000000e+01 9.805926680564880371e-01 8.939498662948608398e-01 9.116424322128295898e-01 8.942086100578308105e-01 9.119063019752502441e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.992033243179321289e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
6.000000000000000000e+01 4.227381229400634766e+00 4.227381229400634766e+00 1.000000000000000000e+00 4.227381229400634766e+00 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
6.100000000000000000e+01 2.422620356082916260e-01 1.672020703554153442e-01 6.901703476905822754e-01 1.672020554542541504e-01 6.901702880859375000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01
6.200000000000000000e+01 1.297106266021728516e+00 1.297105908393859863e+00 9.999997019767761230e-01 1.297106266021728516e+00 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01
6.300000000000000000e+01 1.857996225357055664e+00 1.857936859130859375e+00 9.999680519104003906e-01 1.857996106147766113e+00 9.999999403953552246e-01 2.500000000000000000e-01 2.500000000000000000e-01 9.997662901878356934e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
6.400000000000000000e+01 2.462175130844116211e+00 2.462175369262695312e+00 1.000000119209289551e+00 2.462175130844116211e+00 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 2.500000000000000000e-01 2.500000000000000000e-01 2.500000000000000000e-01 1.000000000000000000e+00
