1.000000000000000000e+00 2.000000000000000000e+04 2.000000000000000000e+04 2.000000000000000000e+04 2.000000000000000000e+04 3.190200000000000000e+04 3.704000000000000000e+04
2.000000000000000000e+00 1.000000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 2.458900000000000000e+04 3.478800000000000000e+04
3.000000000000000000e+00 1.000000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 2.914100000000000000e+04 3.465100000000000000e+04
4.000000000000000000e+00 1.000000000000000000e+04 1.942000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 3.374800000000000000e+04 3.927200000000000000e+04
5.000000000000000000e+00 1.000000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 3.272800000000000000e+04 3.290900000000000000e+04
6.000000000000000000e+00 9.995000000000000000e+03 9.990000000000000000e+03 9.986000000000000000e+03 9.986000000000000000e+03 2.457100000000000000e+04 3.308600000000000000e+04
7.000000000000000000e+00 1.000000000000000000e+04 2.000000000000000000e+04 1.000000000000000000e+04 1.971700000000000000e+04 3.317300000000000000e+04 3.497000000000000000e+04
8.000000000000000000e+00 2.663600000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 3.074700000000000000e+04 3.204400000000000000e+04 4.075600000000000000e+04
9.000000000000000000e+00 1.999800000000000000e+04 1.999800000000000000e+04 1.999800000000000000e+04 1.958100000000000000e+04 2.688100000000000000e+04 3.182400000000000000e+04
1.000000000000000000e+01 2.912000000000000000e+04 2.000000000000000000e+04 1.000000000000000000e+04 1.999900000000000000e+04 3.104500000000000000e+04 4.232600000000000000e+04
1.100000000000000000e+01 1.000000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 3.659900000000000000e+04 3.755600000000000000e+04
1.200000000000000000e+01 2.000000000000000000e+04 2.599000000000000000e+04 1.000000000000000000e+04 2.759000000000000000e+04 2.671400000000000000e+04 4.457700000000000000e+04
1.300000000000000000e+01 2.000000000000000000e+04 2.000000000000000000e+04 2.000000000000000000e+04 1.997600000000000000e+04 3.312400000000000000e+04 3.878100000000000000e+04
1.400000000000000000e+01 2.000000000000000000e+04 2.000000000000000000e+04 2.000000000000000000e+04 1.999900000000000000e+04 3.556600000000000000e+04 4.232700000000000000e+04
1.500000000000000000e+01 1.875000000000000000e+04 1.879800000000000000e+04 9.979000000000000000e+03 1.000000000000000000e+04 2.885700000000000000e+04 3.428500000000000000e+04
1.600000000000000000e+01 1.991600000000000000e+04 1.000000000000000000e+04 1.991300000000000000e+04 1.998700000000000000e+04 3.680200000000000000e+04 3.577800000000000000e+04
1.700000000000000000e+01 1.000000000000000000e+04 1.985100000000000000e+04 1.000000000000000000e+04 1.865100000000000000e+04 2.239900000000000000e+04 3.756000000000000000e+04
1.800000000000000000e+01 2.000000000000000000e+04 2.871400000000000000e+04 2.000000000000000000e+04 1.999900000000000000e+04 3.973800000000000000e+04 4.215200000000000000e+04
1.900000000000000000e+01 1.000000000000000000e+04 1.000000000000000000e+04 1.000000000000000000e+04 1.573400000000000000e+04 3.792900000000000000e+04 3.888600000000000000e+04
