3.000000000000000000e+01 6.845403916999697636e+00 2.484343675591319300e+00 3.629214149689202196e-01 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.100000000000000000e+01 8.901699502651663209e+00 7.234917797129607031e+00 8.127569117531376897e-01 1.280000000000000000e+02 7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+01 5.560734898259029002e+00 5.560734898259029002e+00 1.000000000000000000e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 8.528759283682557424e+00 7.181460462610214535e+00 8.420287434246116476e-01 2.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+01 1.052945445644089162e+01 9.801953653525803389e+00 9.309080251094989933e-01 1.280000000000000000e+02 7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 2.737217077418685029e+00 2.637985745729169995e+00 9.637473649758555583e-01 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.600000000000000000e+01 2.655817313032576976e+01 2.010152332861489555e+01 7.568865234055474067e-01 1.395000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 7.500000000000000000e-01 2.500000000000000000e-01 5.000000000000000000e-01 1.000000000000000000e+00
3.700000000000000000e+01 1.011823678980537977e+01 7.685408152840952134e+00 7.595600214243234394e-01 5.008000000000000000e+03 7.500000000000000000e-01 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.500000000000000000e-01 2.500000000000000000e-01
3.800000000000000000e+01 5.517687818744765771e+00 2.945806086845800920e+00 5.338841528580626772e-01 1.280000000000000000e+02 7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+01 7.824150571943432553e+00 7.824150571943432553e+00 1.000000000000000000e+00 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.000000000000000000e+01 9.379971225221272135e+00 8.820720808885944564e+00 9.403782375332249144e-01 5.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000000e+01 5.097832378739521886e+00 4.979175098678185307e+00 9.767239737900766938e-01 2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+01 4.759708689089535483e+00 4.119200612920829840e+00 8.654312442194386223e-01 5.020000000000000000e+02 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.300000000000000000e+01 4.931822026754217880e+00 4.931822026754217880e+00 1.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+01 2.623018295494105256e+00 2.623018295494105256e+00 1.000000000000000000e+00 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.500000000000000000e+01 1.125124891051402187e+01 1.076361324521541540e+01 9.566594189518887736e-01 1.300000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00
4.600000000000000000e+01 9.668146235880801243e+00 8.684667316461922582e+00 8.982763711445578281e-01 9.000000000000000000e+00 1.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+01 4.520703090465181262e+00 4.433987345977827843e+00 9.808180845430327643e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+01 7.555576986589924715e+00 7.555576986589924715e+00 1.000000000000000000e+00 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.900000000000000000e+01 4.300325780010556542e+00 3.259336046986889279e+00 7.579277044863536039e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+01 1.126084902922292663e+01 1.126084902922292663e+01 1.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+01 2.548247291622615318e+00 2.123082802124292456e+00 8.331541483842425100e-01 5.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+01 6.575758242596004166e+00 6.547833910903515076e+00 9.957534430764800604e-01 2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000000e+01 5.744619151819891911e+00 4.920000974478083045e+00 8.564538125942482427e-01 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.400000000000000000e+01 5.225466041094112057e+00 4.439584574662325700e+00 8.496054782001343231e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000000e+01 7.229707493877884694e+00 7.229707493877884694e+00 1.000000000000000000e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000000e+01 1.007890601891485538e+01 9.363900698074520079e+00 9.290592332641557372e-01 2.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000000e+01 6.632304272126399169e+00 5.472439797030874686e+00 8.251189288811597855e-01 5.020000000000000000e+02 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000000e+01 7.748432770010690973e+00 7.748432770010690973e+00 1.000000000000000000e+00 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
5.900000000000000000e+01 4.465653616644162938e+00 3.109712674858112091e+00 6.963622667167344016e-01 2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+01 7.492067886060063131e+00 7.492067886060063131e+00 1.000000000000000000e+00 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.100000000000000000e+01 4.041940139299128099e+00 3.739876769616872210e+00 9.252677280533319060e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000000e+01 3.319683394850574842e+00 3.319683394850574842e+00 1.000000000000000000e+00 2.000000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000000e+01 6.901721440847576439e+00 6.901721440847576439e+00 1.000000000000000000e+00 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.400000000000000000e+01 7.539501633791170221e+00 6.745669467120252172e+00 8.947102600106809911e-01 1.250000000000000000e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
6.500000000000000000e+01 6.076351809889079192e+00 4.846997001961479867e+00 7.976820884651771859e-01 1.280000000000000000e+02 7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000000e+01 4.117860901379839511e+00 3.343972108309115399e+00 8.120653388725674882e-01 2.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
6.700000000000000000e+01 7.394193073107722114e+00 7.384080100126424462e+00 9.986323087751011185e-01 5.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000000e+01 1.174573965499108930e+01 1.081987302628642844e+01 9.211742592718514810e-01 1.300000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00
6.900000000000000000e+01 5.755661297451119651e+00 3.876644956655697527e+00 6.735359772425212332e-01 1.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+01 7.473722161496962002e+00 7.473722161496962002e+00 1.000000000000000000e+00 2.520000000000000000e+03 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.100000000000000000e+01 1.014632307219696727e+01 9.629761366280378709e+00 9.490887780488603820e-01 2.625000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00
7.200000000000000000e+01 1.265490738846276386e+01 1.256329948897165849e+01 9.927610770526362760e-01 2.300000000000000000e+01 7.500000000000000000e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
