1.070000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 9.999999626691501442e-01 9.999999626691501442e-01 7.345181955141469876e-01 1.202242055685863176e-01 1.595010692588680057e-01
1.080000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 7.851375533386226735e-01 8.082625930723504881e-01 1.000000000000000000e+00 2.765231298934684237e-02 4.266484668170416467e-02
1.090000000000000000e+02 1.000000000000000000e+00 8.913033961195662158e-01 8.910584954154712189e-01 8.913034310511258607e-01 8.913033961195662158e-01 2.632535246183637101e-01 2.376628717051193218e-01
1.100000000000000000e+02 1.000000000000000000e+00 8.492450871050878369e-01 8.492451064639466862e-01 8.492451064639466862e-01 1.000000000000000000e+00 4.347920044613513557e-01 4.106440252997637375e-01
1.110000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000024167907009e+00 1.000000024167907009e+00 1.000000000000000000e+00 3.722222095295578126e-01 3.797075958893290637e-01
1.120000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.365022689513597880e-04 0.000000000000000000e+00 8.786035283602151580e-01 2.508494122344736565e-01 1.983145713292925882e-01
1.130000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000013477450711e+00 1.000000013477450711e+00 1.000000000000000000e+00 5.009876867158329361e-01 3.103555272452892533e-01
1.140000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.999996435496086855e-01 1.000000037253200746e+00 1.000000000000000000e+00 1.426309510513317225e-01 1.700314788621478945e-01
1.150000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 4.338756666967773512e-01 4.261626002854880801e-01 1.000000000000000000e+00 3.662970757555114032e-01 2.567757219605415475e-01
1.160000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.492451714921484873e-01 9.492452979588190676e-01 9.703532139904285092e-01 4.827959315951830255e-01 3.336077560617031756e-01
1.170000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.999999821254536014e-01 9.999999821254536014e-01 8.296256814603772956e-01 6.895989051841016071e-01 5.419934225216900270e-01
1.180000000000000000e+02 1.000000000000000000e+00 9.917226985814541207e-01 9.917226880340552775e-01 9.917226880340552775e-01 8.495580742130082186e-01 1.477964329251776066e-01 3.476430235349948772e-01
1.190000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000066076050631e+00 9.999999661171771193e-01 1.000000000000000000e+00 3.748692928096973298e-01 3.491389779472922061e-01
1.200000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000009073640728e+00 1.000000009073640728e+00 8.087362417733974240e-01 3.305108008691629573e-01 2.237889354324397173e-01
1.210000000000000000e+02 1.000000000000000000e+00 9.590733677754180730e-01 7.037296866479625379e-01 7.037296082475086312e-01 6.982486567685274315e-01 4.823787332139045647e-02 1.772329056385850143e-01
1.220000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000018540301294e+00 1.000000018540301294e+00 1.000000000000000000e+00 1.197515478603932565e-01 1.153081274744737067e-01
1.230000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.999999806652727363e-01 9.999999806652727363e-01 6.067264970741026442e-01 2.693998930979865092e-01 1.874259868009077179e-01
1.240000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.999783787189754358e-01 1.000000016763608279e+00 9.103710738317569717e-01 3.834483754762594843e-01 4.942141641212319247e-01
1.250000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.999999844792039072e-01 9.999999844792039072e-01 5.142363351377258196e-01 7.350615297619091104e-02 5.861578724197866186e-02
1.260000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.990703611762795644e-01 1.280120391949171044e-01 3.819899045818678923e-02
1.270000000000000000e+02 1.000000000000000000e+00 5.000686419226731960e-01 9.991322662833842516e-01 9.999999980520261067e-01 4.999495957849400818e-01 3.902947897448847958e-01 1.619186203784157008e-01
1.280000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.999999151635038386e-01 1.000000017665980678e+00 8.704427728628835181e-01 6.515988432711643519e-01 5.576558435259532098e-01
1.290000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.999998593586956197e-01 1.000000002036635305e+00 9.023264239323487423e-01 3.541078463444622404e-01 3.407773798095606321e-01
1.300000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000001387516768e+00 1.000000001387516768e+00 9.217145571845513086e-01 1.827054276598099603e-01 1.706212550183732746e-01
