1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.619600000000000040e-01 3.826666666666666550e-01
2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.852749999999999786e-01 4.202000000000000179e-01
3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.171799999999999953e-01 4.224833333333333218e-01
4.000000000000000000e+00 0.000000000000000000e+00 2.900000000000000147e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.250399999999999956e-01 3.454666666666666441e-01
5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.545333333333333448e-01 4.515166666666666773e-01
6.000000000000000000e+00 5.000000000000000104e-04 1.000000000000000021e-03 1.399999999999999986e-03 1.399999999999999986e-03 3.857249999999999845e-01 4.485666666666666691e-01
7.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.414999999999999938e-02 3.365400000000000058e-01 4.171666666666666856e-01
8.000000000000000000e+00 1.121333333333333349e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.313250000000000028e-01 3.591199999999999948e-01 3.207333333333333147e-01
9.000000000000000000e+00 1.000000000000000048e-04 1.000000000000000048e-04 1.000000000000000048e-04 2.094999999999999987e-02 4.623800000000000132e-01 4.696000000000000174e-01
1.000000000000000000e+01 2.933333333333333279e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000240e-05 2.238749999999999907e-01 2.945666666666666433e-01
1.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.900166666666666782e-01 3.740666666666666584e-01
1.200000000000000000e+01 0.000000000000000000e+00 1.336666666666666559e-01 0.000000000000000000e+00 8.033333333333333992e-02 3.321500000000000008e-01 2.570500000000000007e-01
1.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.199999999999999895e-03 3.375199999999999867e-01 3.536500000000000199e-01
1.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000240e-05 2.886799999999999922e-01 2.945499999999999785e-01
1.500000000000000000e+01 6.250000000000000000e-02 6.010000000000000064e-02 2.099999999999999870e-03 0.000000000000000000e+00 4.228600000000000136e-01 4.285833333333333162e-01
1.600000000000000000e+01 4.199999999999999740e-03 0.000000000000000000e+00 4.349999999999999700e-03 6.499999999999999702e-04 3.866333333333333289e-01 4.037000000000000033e-01
1.700000000000000000e+01 0.000000000000000000e+00 7.450000000000000025e-03 0.000000000000000000e+00 6.744999999999999607e-02 4.400249999999999995e-01 3.739999999999999991e-01
1.800000000000000000e+01 0.000000000000000000e+00 4.286666666666666403e-02 0.000000000000000000e+00 5.000000000000000240e-05 2.052400000000000058e-01 2.974666666666666570e-01
1.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.132999999999999896e-01 3.678500000000000103e-01 3.518999999999999906e-01
2.000000000000000000e+01 0.000000000000000000e+00 4.662000000000000033e-01 nan 0.000000000000000000e+00 2.364666666666666583e-01 3.527666666666666728e-01
2.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000048e-04 nan 0.000000000000000000e+00 4.433500000000000218e-01 4.530000000000000138e-01
2.200000000000000000e+01 0.000000000000000000e+00 1.735000000000000084e-02 0.000000000000000000e+00 1.000000000000000048e-04 4.198600000000000110e-01 4.210166666666666502e-01
2.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.496500000000000108e-01 3.850500000000000034e-01 3.548166666666666691e-01
2.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.056500000000000106e-01 4.218833333333333324e-01
2.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.449999999999999921e-03 1.055000000000000035e-02 4.255249999999999866e-01 3.633833333333333360e-01
2.600000000000000000e+01 2.899999999999999800e-03 2.761000000000000121e-01 2.000000000000000042e-03 2.048000000000000098e-01 4.293500000000000094e-01 4.247666666666666813e-01
2.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.880799999999999805e-01 4.039666666666666406e-01
2.800000000000000000e+01 7.599999999999999985e-03 6.799999999999999621e-03 7.599999999999999985e-03 6.400000000000000307e-03 4.356400000000000272e-01 4.769333333333333202e-01
2.900000000000000000e+01 1.774999999999999842e-02 1.615000000000000116e-02 6.999999999999999929e-04 0.000000000000000000e+00 3.109000000000000097e-01 3.885833333333333361e-01
3.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.590000000000000094e-02 3.687199999999999922e-01 3.889666666666666828e-01
3.100000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.446000000000000119e-01 2.806400000000000006e-01 3.300333333333333452e-01
3.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.738799999999999901e-01 4.256833333333333580e-01
3.300000000000000000e+01 2.500000000000000052e-04 2.178333333333333233e-01 2.500000000000000052e-04 1.100000000000000066e-03 2.414000000000000035e-01 4.032666666666666622e-01
3.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.535499999999999976e-01 4.438666666666666871e-01 4.304000000000000048e-01
3.500000000000000000e+01 1.186500000000000055e-01 1.167500000000000066e-01 nan 1.140000000000000041e-02 4.828000000000000069e-01 4.757666666666666710e-01
3.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.227499999999999980e-01 3.150000000000000022e-01 3.078333333333333477e-01
3.700000000000000000e+01 3.650000000000000033e-03 8.409999999999999420e-02 0.000000000000000000e+00 9.320000000000000506e-02 3.296000000000000041e-01 2.247333333333333405e-01
3.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.700000000000000164e-03 2.160999999999999865e-01 4.087999999999999967e-01 4.178000000000000047e-01
3.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.287999999999999812e-01 3.946833333333333305e-01
4.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.257999999999999952e-01 3.456166666666666831e-01 3.304666666666666863e-01
4.100000000000000000e+01 8.824999999999999512e-02 2.497000000000000053e-01 nan 0.000000000000000000e+00 5.014666666666666162e-01 4.427833333333333066e-01
4.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.099499999999999977e-01 4.700750000000000206e-01 4.175666666666666416e-01
4.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.520999999999999908e-01 0.000000000000000000e+00 3.395666666666666833e-01 4.418833333333333502e-01
4.400000000000000000e+01 1.400000000000000029e-02 1.170000000000000033e-02 1.808500000000000107e-01 1.299999999999999940e-02 2.942500000000000115e-01 3.966333333333333377e-01
4.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.499999999999999869e-04 3.449999999999999734e-01 3.660166666666666568e-01
4.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.099999999999999867e-02 0.000000000000000000e+00 2.796500000000000097e-01 2.661499999999999977e-01
4.700000000000000000e+01 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.209749999999999881e-01 4.195666666666666433e-01
4.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.437799999999999745e-01 3.824666666666666770e-01
4.900000000000000000e+01 0.000000000000000000e+00 6.965000000000000357e-02 0.000000000000000000e+00 1.699999999999999905e-03 4.197000000000000175e-01 4.373333333333333517e-01
5.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.007000000000000006e-01 4.362833333333333563e-01
5.100000000000000000e+01 1.299999999999999940e-02 3.059999999999999873e-02 1.370000000000000037e-02 2.682499999999999885e-01 4.082000000000000073e-01 4.172333333333333449e-01
5.200000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.419799999999999840e-01 4.440166666666666706e-01
5.300000000000000000e+01 2.089999999999999844e-02 0.000000000000000000e+00 2.239999999999999977e-02 0.000000000000000000e+00 3.643000000000000127e-01 4.528666666666666396e-01
5.400000000000000000e+01 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 4.522999999999999798e-01 4.176000000000000267e-01
5.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.597499999999999809e-01 3.930000000000000160e-01
5.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.730500000000000094e-01 3.543999999999999928e-01 3.595999999999999752e-01
5.700000000000000000e+01 0.000000000000000000e+00 4.000000000000000192e-04 1.675000000000000100e-01 2.595000000000000084e-02 3.573666666666666658e-01 3.594833333333333214e-01
5.800000000000000000e+01 0.000000000000000000e+00 2.489000000000000101e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.084999999999999742e-01 4.133166666666666655e-01
5.900000000000000000e+01 0.000000000000000000e+00 1.026999999999999996e-01 0.000000000000000000e+00 2.700000000000000143e-03 4.141666666666666829e-01 4.258666666666666711e-01
6.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.129999999999999782e-01 3.588500000000000023e-01
6.100000000000000000e+01 1.000000000000000048e-04 1.000000000000000048e-04 1.000000000000000048e-04 5.000000000000000104e-04 4.922799999999999954e-01 4.861500000000000266e-01
6.200000000000000000e+01 1.500000000000000031e-03 1.899999999999999996e-03 1.299999999999999940e-03 1.500000000000000031e-03 3.488999999999999879e-01 4.220499999999999807e-01
6.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.866399999999999837e-01 4.430999999999999939e-01
6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.893800000000000039e-01 3.984500000000000264e-01
6.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.513500000000000179e-01 4.176000000000000267e-01 4.300166666666666582e-01
6.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000048e-04 2.474999999999999978e-01 4.498599999999999821e-01 4.334166666666666723e-01
6.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.238499999999999934e-01 3.271249999999999991e-01 3.629833333333333245e-01
6.800000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.127799999999999803e-01 4.015833333333333477e-01
6.900000000000000000e+01 1.549999999999999946e-03 1.500000000000000031e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.909666666666666512e-01 3.808666666666666867e-01
7.000000000000000000e+01 5.000000000000000240e-05 1.436666666666666647e-02 1.563333333333333242e-02 5.000000000000000240e-05 2.173750000000000127e-01 2.847833333333333328e-01
7.100000000000000000e+01 6.235000000000000264e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.540999999999999925e-01 3.668199999999999794e-01 4.073499999999999899e-01
